1,1,1,0.90195942707869,0.057694453709073,0.0280952326911284,0.00922415369590269,0.00148346063604923,0.000186957655042016,0,0.00353612779306973,0,0,7.39525601216956e-05,0,2.95027128815535e-05,3.67098207363884e-05,1.49025459281442e-05
1,1,1,0.90195942707869,0.057694453709073,0.0280952326911284,0.00922415369590269,0.00148346063604923,0.000186957655042016,0,0.00353612779306973,0,0,7.39525601216956e-05,0,2.95027128815535e-05,3.67098207363884e-05,1.49025459281442e-05
1,1,1,0.90195942707869,0.057694453709073,0.0280952326911284,0.00922415369590269,0.00148346063604923,0.000186957655042016,0,0.00353612779306973,0,0,7.39525601216956e-05,0,2.95027128815535e-05,3.67098207363884e-05,1.49025459281442e-05
0.90195942707869,0.90195942707869,0.90195942707869,1,0.0527486152216172,0.0311024058951948,0.00887718640414124,0.00156210948573516,0.000190626685989628,0,0.00320927796394741,0,0,7.53646378566001e-05,0,3.24700306787696e-05,3.5995301891212e-05,1.35527884991049e-05
0.057694453709073,0.057694453709073,0.057694453709073,0.0527486152216172,1,0.00236974058446772,0.00286764365430933,0.000808250203095484,2.28208027043418e-05,0,0.0561502358607005,0,1.28371606380445e-05,0.000125929867428998,0,0,1.02856357514586e-05,6.20874828012957e-05
0.0280952326911284,0.0280952326911284,0.0280952326911284,0.0311024058951948,0.00236974058446772,1,0.00074373754028764,0.00658846996904926,0.000100200544425526,0,0.000133252242746826,0,0,0.000134709657521691,0,0.000933306563094413,0,0
0.00922415369590269,0.00922415369590269,0.00922415369590269,0.00887718640414124,0.00286764365430933,0.00074373754028764,1,1.4173574646307e-05,0.00515899117673962,4.51466575224837e-05,0.000697867930239837,0,0,0,0,0,0.00344612804971373,0.000199197126762081
0.00148346063604923,0.00148346063604923,0.00148346063604923,0.00156210948573516,0.000808250203095484,0.00658846996904926,1.4173574646307e-05,1,0,0,8.69293679070754e-05,0,0,0.0179780959991276,3.45962080443881e-05,0.0013133774562183,0,0
0.000186957655042016,0.000186957655042016,0.000186957655042016,0.000190626685989628,2.28208027043418e-05,0.000100200544425526,0.00515899117673962,0,1,0,0,0,0,0,0,0,0.0200250619350362,0
0,0,0,0,0,0,4.51466575224837e-05,0,0,1,0,0,0,0,0,0,0.000233440019843453,0.00554131390963747
0.00353612779306973,0.00353612779306973,0.00353612779306973,0.00320927796394741,0.0561502358607005,0.000133252242746826,0.000697867930239837,8.69293679070754e-05,0,0,1,5.5978954437736e-05,4.26416143808991e-05,3.53956192145421e-05,0,0,0,0.000333848210734692
0,0,0,0,0,0,0,0,0,0,5.5978954437736e-05,1,0.000480197416733337,0,0,0,0,0
0,0,0,0,1.28371606380445e-05,0,0,0,0,0,4.26416143808991e-05,0.000480197416733337,1,0.000158772024098354,0,0,0,0
7.39525601216956e-05,7.39525601216956e-05,7.39525601216956e-05,7.53646378566001e-05,0.000125929867428998,0.000134709657521691,0,0.0179780959991276,0,0,3.53956192145421e-05,0,0.000158772024098354,1,0,6.61737535997343e-05,0,0
0,0,0,0,0,0,0,3.45962080443881e-05,0,0,0,0,0,0,1,0.0056198428564824,0,0
2.95027128815535e-05,2.95027128815535e-05,2.95027128815535e-05,3.24700306787696e-05,0,0.000933306563094413,0,0.0013133774562183,0,0,0,0,0,6.61737535997343e-05,0.0056198428564824,1,0,0
3.67098207363884e-05,3.67098207363884e-05,3.67098207363884e-05,3.5995301891212e-05,1.02856357514586e-05,0,0.00344612804971373,0,0.0200250619350362,0.000233440019843453,0,0,0,0,0,0,1,4.24920287742669e-05
1.49025459281442e-05,1.49025459281442e-05,1.49025459281442e-05,1.35527884991049e-05,6.20874828012957e-05,0,0.000199197126762081,0,0,0.00554131390963747,0.000333848210734692,0,0,0,0,0,4.24920287742669e-05,1
