"STA","TIME","ARID","JDATE","STASSID","CHANID","CHAN","IPHASE","STYPE","DELTIM","AZIMUTH","DELAZ","SLOW","DELSLO","EMA","RECT","AMP","PER","LOGAT","CLIP","FM","SNR","QUAL","AUTH","COMMID","LDDATE"
GERES,1633420284.425,164443145,2021278,10483015,-1,GE_099,Lg,-,1.3950594,142.05045,2.5542842,27.189198,1.2120123,-1,-1,0.90099095,0.33333333,-999,-,-,6.4141264,"1",,-1,2021-10-05 08:08:33
GERES,1633420487.85,164443146,2021278,-1,-1,GE_005,N,-,1.7159763,161.08359,5.8889064,25.107214,2.5794039,-1,-1,0.80738256,0.66666667,-999,-,-,4.023458,"2",,-1,2021-10-05 08:08:33
GERES,1633420676.5,164443147,2021278,10483016,-1,GE_004,Pn,-,0.90227913,138.93018,9.208281,12.389251,1.988994,-1,-1,2.9695985,0.66666667,-999,-,-,13.126308,"1",,-1,2021-10-05 08:08:33
GERES,1633420690.675,164443148,2021278,10483016,-1,GE_009,Px,-,1.7106369,120.71283,6.4263259,15.675503,1.7572516,-1,-1,1.0512004,0.66666667,-999,-,-,4.0547986,"2",,-1,2021-10-05 08:08:33
GERES,1633420697.65,164443149,2021278,-1,-1,GE_004,Pn,-,1.72,139.6859,5.6843839,17.324327,1.7180627,-1,-1,0.68060185,0.66666667,-999,-,-,3.5041831,"1",,-1,2021-10-05 08:08:33
GERES,1633430154.875,164446738,2021278,-1,-1,GE_094,Sx,-,1.1441095,354.17372,2.4903559,28.18302,1.224876,-1,-1,0.90973646,0.33333333,-999,-,-,9.236721,"1",,-1,2021-10-05 10:46:09
GERES,1633430225.35,164446739,2021278,10483180,-1,GE_092,Pg,-,1.5411972,306.78413,5.3079327,17.826791,1.6508994,-1,-1,0.54897741,0.33333333,-999,-,-,5.1868849,"2",,-1,2021-10-05 10:46:09
GERES,1633430244.875,164446740,2021278,10483180,-1,GE_104,Lg,-,1.3477592,306.48025,3.0999893,31.448095,1.7012923,-1,-1,0.68363747,0.33333333,-999,-,-,6.870523,"3",,-1,2021-10-05 10:46:09
GERES,1633439514.05,164449713,2021278,-1,-1,GE_048,N,-,1.0400041,127.85443,12.830911,32.616063,7.2888419,-1,-1,2.6359174,0.5,-999,-,-,10.745365,"4",,-1,2021-10-05 13:26:33
GERES,1633439663.825,164449714,2021278,-1,-1,GE_045,N,-,1.6723664,118.6603,14.156621,24.482487,6.0337488,-1,-1,1.021715,0.5,-999,-,-,4.2866955,"4",,-1,2021-10-05 13:26:33
GERES,1633439670.675,164449715,2021278,-1,-1,GE_004,Sx,-,1.72,109.73516,13.462484,31.612575,7.4107636,-1,-1,1.2863062,0.66666667,-999,-,-,3.8682871,"3",,-1,2021-10-05 13:26:33
GERES,1633453568.75,164454244,2021278,-1,-1,GE_096,N,-,1.5582534,59.211192,2.9117156,29.977822,1.5232797,-1,-1,0.38122051,0.33333333,-999,-,-,5.0599012,"2",,-1,2021-10-05 17:16:23
GERES,1633453575.25,164454245,2021278,-1,-1,GE_040,Sx,-,1.6913815,62.793006,5.5589011,21.304762,2.0662014,-1,-1,0.43888077,0.5,-999,-,-,4.1698627,"3",,-1,2021-10-05 17:16:23
GERES,1633486198.325,164464193,2021279,-1,-1,GE_096,N,-,1.4268454,63.811889,2.7612486,27.211686,1.3112826,-1,-1,0.45590346,0.33333333,-999,-,-,6.1245852,"1",,-1,2021-10-06 02:18:10
GERES,1633503633,164468895,2021279,-1,-1,GE_006,N,-,1.72,281.46953,22.31303,9.3945434,3.6354966,-1,-1,0.43611878,0.66666667,-999,-,-,3.5498347,"4",,-1,2021-10-06 07:18:28
GERES,1633530960.575,164478027,2021279,10484562,-1,GE_045,Pg,-,1.541962,279.54038,5.3549779,16.101333,1.504315,-1,-1,0.75074731,0.5,-999,-,-,5.1811228,"1",,-1,2021-10-06 14:46:08
GERES,1633530982.85,164478028,2021279,10484562,-1,GE_103,Lg,-,0.70975852,279.32057,2.1691375,27.582935,1.0441887,-1,-1,2.7389897,0.33333333,-999,-,-,17.363882,"2",,-1,2021-10-06 14:46:08
GERES,1633530989.175,164478029,2021279,-1,-1,GE_089,Sx,-,1.4002125,272.76576,3.6816927,27.653031,1.7766134,-1,-1,0.89926882,0.33333333,-999,-,-,6.3662734,"3",,-1,2021-10-06 14:46:08
GERES,1633533408.35,164478823,2021279,-1,-1,GE_005,P,-,1.72,183.94519,12.396087,11.636325,2.5126411,-1,-1,0.50089741,0.66666667,-999,-,-,3.817441,"2",,-1,2021-10-06 15:28:26
GERES,1633546012.675,164482260,2021279,-1,-1,GE_001,P,-,1.72,188.1301,40.455845,4.7176012,3.2622734,-1,-1,0.30760032,0.66666667,-999,-,-,3.4027827,"3",,-1,2021-10-06 18:56:32
GERES,1633566235.5,164487954,2021280,-1,-1,GE_004,Pn,-,1.72,166.58764,8.3815062,17.832782,2.606341,-1,-1,0.43246918,0.66666667,-999,-,-,3.7052963,"1",,-1,2021-10-07 00:36:24
GERES,1633566478.625,164487955,2021280,-1,-1,GE_004,Pn,-,1.72,169.19177,9.8952966,14.942811,2.5774996,-1,-1,0.49320931,0.66666667,-999,-,-,3.5683479,"3",,-1,2021-10-07 00:36:24
GERES,1633566588.125,164487956,2021280,-1,-1,GE_028,P,-,0.90888479,50.194429,11.387405,4.1686087,0.82713852,-1,-1,0.78983568,0.5,-999,-,-,13.000906,"1",,-1,2021-10-07 00:36:24
GERES,1633576177.225,164490377,2021280,-1,-1,GE_113,N,-,1.3797246,33.909871,4.2134653,28.940397,2.1277638,-1,-1,0.11182035,0.22222222,-999,-,-,6.5586691,"3",,-1,2021-10-07 03:16:08
GERES,1633417072.125,164442155,2021278,10482962,-1,GE_092,Pg,-,1.2427534,287.71464,3.466678,16.843247,1.0189443,-1,-1,0.96491725,0.33333333,-999,-,-,8.0031586,"1",,-1,2021-10-05 07:06:05
GERES,1633417091.05,164442156,2021278,10482962,-1,GE_104,Lg,-,1.0742971,301.51102,3.1749756,31.146173,1.7257063,-1,-1,0.94777247,0.33333333,-999,-,-,10.222993,"3",,-1,2021-10-05 07:06:05
GERES,1633423354.9,164444482,2021278,-1,-1,GE_073,N,-,1.5328518,353.92534,5.3989284,14.763553,1.3906413,-1,-1,0.59392452,0.33333333,-999,-,-,5.2501721,"1",,-1,2021-10-05 08:58:13
GERES,1633423377.125,164444483,2021278,-1,-1,GE_094,N,-,1.4704423,351.76936,3.802786,27.190755,1.8043501,-1,-1,0.70358721,0.33333333,-999,-,-,5.7485943,"2",,-1,2021-10-05 08:58:13
GERES,1633423759.1,164444484,2021278,-1,-1,GE_048,N,-,1.4299501,350.32948,3.6085822,30.184686,1.9007668,-1,-1,1.1137135,0.5,-999,-,-,6.097014,"2",,-1,2021-10-05 08:58:13
GERES,1633433516.2,164447788,2021278,-1,-1,GE_085,Pn,-,0.92573142,104.42804,2.7672669,17.940088,0.86638468,-1,-1,1.7963091,0.33333333,-999,-,-,12.686485,"2",,-1,2021-10-05 11:46:06
GERES,1633433726.025,164447789,2021278,-1,-1,GE_056,N,-,1.3685206,58.362207,10.734274,33.069274,6.1864195,-1,-1,1.6937374,0.5,-999,-,-,6.6663294,"4",,-1,2021-10-05 11:46:06
GERES,1633433916.975,164447790,2021278,-1,-1,GE_011,Sx,-,1.72,165.62553,12.327876,27.411496,5.8865427,-1,-1,1.0438813,0.66666667,-999,-,-,3.9816756,"3",,-1,2021-10-05 11:46:06
GERES,1633434060,164447791,2021278,-1,-1,GE_032,N,-,1.72,33.023868,13.460888,22.280267,5.2224253,-1,-1,0.87000917,0.5,-999,-,-,3.8587637,"4",,-1,2021-10-05 11:46:06
GERES,1633443209.2,164451126,2021278,-1,-1,GE_078,N,-,1.3668946,229.95027,24.26888,12.02757,5.0565412,-1,-1,1.3478893,0.33333333,-999,-,-,6.6821008,"4",,-1,2021-10-05 14:28:08
GERES,1633443225.6,164451127,2021278,-1,-1,GE_008,N,-,0.76364509,138.38739,17.784007,30.340008,9.3794616,-1,-1,3.0777271,0.66666667,-999,-,-,16.056015,"4",,-1,2021-10-05 14:28:08
GERES,1633443362.875,164451128,2021278,-1,-1,GE_016,N,-,1.1764506,199.13978,24.624611,24.011061,10.240248,-1,-1,5.0922183,0.66666667,-999,-,-,8.8126526,"4",,-1,2021-10-05 14:28:08
GERES,1633443442.6,164451129,2021278,-1,-1,GE_003,N,-,1.72,310.80435,23.10464,24.502841,9.8140088,-1,-1,2.3744337,0.66666667,-999,-,-,3.4200842,"4",,-1,2021-10-05 14:28:08
GERES,1633466255.075,164458905,2021278,-1,-1,GE_006,Sx,-,1.72,289.54637,5.8096903,23.929355,2.4253547,-1,-1,0.43245484,0.66666667,-999,-,-,3.5994825,"1",,-1,2021-10-05 20:46:23
GERES,1633469355.65,164459912,2021278,-1,-1,GE_029,P,-,1.5868181,163.30076,22.325753,5.5723638,2.157605,-1,-1,0.45406599,0.5,-999,-,-,4.8541608,"2",,-1,2021-10-05 21:36:25
GERES,1633472245.15,164460784,2021278,-1,-1,GE_003,Sx,-,1.72,0,19.207016,21.349426,7.1234118,-1,-1,0.60105358,0.66666667,-999,-,-,3.4498591,"3",,-1,2021-10-05 22:26:12
GERES,1633472252.05,164460785,2021278,-1,-1,GE_009,Sx,-,1.6824325,304.56779,15.462675,26.574797,7.1501177,-1,-1,0.8449936,0.66666667,-999,-,-,4.2244453,"3",,-1,2021-10-05 22:26:12
GERES,1633478597.8,164462447,2021279,-1,-1,GE_005,N,-,1.72,20.369313,11.86032,28.751525,5.9409924,-1,-1,0.53549381,0.66666667,-999,-,-,3.5814865,"3",,-1,2021-10-06 00:16:16
GERES,1633482173.925,164463300,2021279,-1,-1,GE_003,N,-,1.72,15.736135,10.053615,25.091962,4.3972076,-1,-1,0.51266962,0.66666667,-999,-,-,3.7445025,"3",,-1,2021-10-06 01:16:26
GERES,1633482191.375,164463301,2021279,-1,-1,GE_031,N,-,1.72,246.62048,9.4265335,33.289555,5.4707573,-1,-1,0.42083044,0.5,-999,-,-,3.9889643,"3",,-1,2021-10-06 01:16:26
GERES,1633493605.125,164466159,2021279,-1,-1,GE_032,N,-,1.7189225,270,20.210257,14.67773,5.1505579,-1,-1,0.40381544,0.5,-999,-,-,4.006268,"4",,-1,2021-10-06 04:26:14
GERES,1633513752.45,164472281,2021279,10484333,-1,GE_013,Pg,-,1.0269106,340.47827,2.9972058,15.572944,0.81454508,-1,-1,2.1064058,0.66666667,-999,-,-,10.951781,"1",,-1,2021-10-06 09:56:34
GERES,1633513772.675,164472282,2021279,10484333,-1,GE_105,Lg,-,1.0331842,339.15256,2.8230637,24.682728,1.2160384,-1,-1,1.4821006,0.33333333,-999,-,-,10.85239,"1",,-1,2021-10-06 09:56:34
GERES,1633513777.925,164472283,2021279,-1,-1,GE_024,Sx,-,1.4188129,324.23829,2.7238025,31.73652,1.5085906,-1,-1,2.0121029,0.66666667,-999,-,-,6.1964955,"1",,-1,2021-10-06 09:56:34
GERES,1633568175.2,164488484,2021280,-1,-1,GE_001,P,-,1.72,243.43495,118.7055,1.4918365,2.5669194,-1,-1,0.42954039,0.66666667,-999,-,-,3.4479032,"1",,-1,2021-10-07 01:06:13
GERES,1633576976.45,164490656,2021280,-1,-1,GE_035,Pn,-,1.5299548,175.04973,13.836986,17.009553,4.0978482,-1,-1,0.44595558,0.5,-999,-,-,5.2723217,"3",,-1,2021-10-07 03:36:30
GERES,1633578899.625,164491048,2021280,-1,-1,GE_007,N,-,1.72,217.01067,17.027293,10.861553,3.2159966,-1,-1,0.43120095,0.66666667,-999,-,-,3.9608784,"1",,-1,2021-10-07 04:06:26
GERES,1633579096.225,164491049,2021280,-1,-1,GE_005,P,-,1.72,185.71059,21.336795,8.0459653,2.9790123,-1,-1,0.49205856,0.66666667,-999,-,-,3.6015089,"3",,-1,2021-10-07 04:06:26
GERES,1633580588.475,164491544,2021280,-1,-1,GE_081,N,-,1.5828271,268.09085,17.11377,12.015722,3.5756688,-1,-1,0.20178489,0.33333333,-999,-,-,4.8823957,"4",,-1,2021-10-07 04:38:12
GERES,1633581060.7,164491545,2021280,-1,-1,GE_003,P,-,1.6516489,60.255119,28.427976,3.2273358,1.5849062,-1,-1,0.62942016,0.66666667,-999,-,-,4.4177175,"1",,-1,2021-10-07 04:38:12
GERES,1633556706.2,164485142,2021279,-1,-1,GE_061,Sx,-,1.7114779,58.937797,3.8846153,26.636698,1.8056043,-1,-1,0.30293193,0.33333333,-999,-,-,4.0498457,"3",,-1,2021-10-06 21:56:31
GERES,1633413808.5,164441310,2021278,-1,-1,GE_058,Sx,-,1.4148119,297.88334,3.3106051,28.531465,1.6483461,-1,-1,1.1387339,0.5,-999,-,-,6.2326293,"1",,-1,2021-10-05 06:16:20
GERES,1633417349.525,164442254,2021278,-1,-1,GE_069,Sx,-,1.4171456,292.0007,5.3852781,28.494936,2.6772771,-1,-1,0.49435956,0.33333333,-999,-,-,6.2115273,"3",,-1,2021-10-05 07:18:14
GERES,1633417753.275,164442255,2021278,-1,-1,GE_059,Sx,-,1.3382032,336.01094,3.0726995,29.209838,1.5662986,-1,-1,1.1013114,0.5,-999,-,-,6.966599,"1",,-1,2021-10-05 07:18:14
GERES,1633417764,164442256,2021278,-1,-1,GE_059,Sx,-,1.49975,330.07607,3.8029565,26.480833,1.7573192,-1,-1,0.57494691,0.5,-999,-,-,5.5088997,"1",,-1,2021-10-05 07:18:14
GERES,1633437090.675,164448767,2021278,-1,-1,GE_023,Sx,-,1.4960517,271.2674,4.5435096,30.163443,2.3913103,-1,-1,2.2628784,0.66666667,-999,-,-,5.5385871,"1",,-1,2021-10-05 12:46:14
GERES,1633437095.6,164448768,2021278,-1,-1,GE_039,N,-,1.5919275,293.49857,21.75878,16.732527,6.3162683,-1,-1,1.2036737,0.5,-999,-,-,4.8182521,"4",,-1,2021-10-05 12:46:14
GERES,1633437123.375,164448769,2021278,-1,-1,GE_003,N,-,1.37023,44.161585,30.573741,19.344236,10.200294,-1,-1,3.9653189,0.66666667,-999,-,-,6.6497903,"4",,-1,2021-10-05 12:46:14
GERES,1633437343.85,164448770,2021278,-1,-1,GE_082,N,-,1.398381,219.89491,8.6945607,32.870544,4.9832782,-1,-1,2.8632947,0.33333333,-999,-,-,6.3832407,"4",,-1,2021-10-05 12:46:14
GERES,1633437397.6,164448771,2021278,-1,-1,GE_002,N,-,1.72,91.404027,20.1777,27.228693,9.5395797,-1,-1,4.2348941,0.66666667,-999,-,-,3.9059556,"4",,-1,2021-10-05 12:46:14
GERES,1633486205.825,164464388,2021279,-1,-1,GE_043,Sx,-,1.6682974,64.155612,4.907723,28.466492,2.4375783,-1,-1,0.51244261,0.5,-999,-,-,4.3121185,"3",,-1,2021-10-06 02:28:27
GERES,1633516956.825,164473490,2021279,-1,-1,GE_051,N,-,1.2960459,80.399059,2.530294,27.201216,1.2011614,-1,-1,1.2777431,0.5,-999,-,-,7.406743,"1",,-1,2021-10-06 10:56:38
GERES,1633536193.625,164479779,2021279,-1,-1,GE_039,N,-,1.2899076,16.713547,4.5735284,16.012425,1.2778225,-1,-1,0.75586871,0.5,-999,-,-,7.4731083,"1",,-1,2021-10-06 16:18:34
GERES,1633536207.95,164479780,2021279,-1,-1,GE_048,Sx,-,0.71371094,13.588129,2.0061527,28.965303,1.0141384,-1,-1,2.830231,0.5,-999,-,-,17.264435,"1",,-1,2021-10-06 16:18:34
GERES,1633536433.575,164479781,2021279,-1,-1,GE_068,N,-,0.685,67.84189,9.2630387,31.840418,5.1420528,-1,-1,2.0783948,0.33333333,-999,-,-,24.604521,"4",,-1,2021-10-06 16:18:34
GERES,1633546663.175,164482412,2021279,-1,-1,GE_004,N,-,1.72,167.51453,7.1378733,19.133232,2.3820653,-1,-1,0.37254661,0.66666667,-999,-,-,3.5644977,"3",,-1,2021-10-06 19:06:22
GERES,1633583094.525,164492082,2021280,-1,-1,GE_006,P,-,1.72,197.85032,18.557611,8.2707501,2.6671309,-1,-1,0.39654653,0.66666667,-999,-,-,3.6088245,"3",,-1,2021-10-07 05:16:22
GERES,1633434109.225,164447940,2021278,-1,-1,GE_041,N,-,1.7117945,45.190351,11.259104,28.400116,5.5718871,-1,-1,0.86042517,0.5,-999,-,-,4.0479827,"4",,-1,2021-10-05 11:56:14
GERES,1633434114.65,164447941,2021278,-1,-1,GE_026,Sx,-,1.6508698,177.00153,8.9596078,28.059537,4.3833311,-1,-1,0.789795,0.5,-999,-,-,4.4227223,"3",,-1,2021-10-05 11:56:14
GERES,1633434122.625,164447942,2021278,-1,-1,GE_009,Sx,-,1.4774206,204.07034,16.818691,28.789893,8.4207205,-1,-1,1.3250815,0.66666667,-999,-,-,5.6905928,"3",,-1,2021-10-05 11:56:14
GERES,1633434131.25,164447943,2021278,-1,-1,GE_010,Sx,-,1.7051959,74.810713,15.389625,30.556366,8.1827787,-1,-1,1.5761459,0.66666667,-999,-,-,4.0869865,"3",,-1,2021-10-05 11:56:14
GERES,1633434309.275,164447944,2021278,10483227,-1,GE_042,Pg,-,0.79518524,147.96127,2.5037875,17.380424,0.75945257,-1,-1,2.5281613,0.5,-999,-,-,15.336704,"1",,-1,2021-10-05 11:56:14
GERES,1633434330.5,164447945,2021278,10483227,-1,GE_099,Lg,-,0.93595307,143.56015,1.89867,27.750855,0.91956692,-1,-1,1.9661693,0.33333333,-999,-,-,12.49943,"1",,-1,2021-10-05 11:56:14
GERES,1633440412.675,164450049,2021278,-1,-1,GE_069,N,-,1.6207821,14.656751,13.826175,17.929864,4.316206,-1,-1,1.1060799,0.33333333,-999,-,-,4.6203909,"4",,-1,2021-10-05 13:36:18
GERES,1633440431.1,164450050,2021278,-1,-1,GE_093,N,-,1.6381528,159.32988,8.2411218,31.375134,4.5089441,-1,-1,0.99593778,0.33333333,-999,-,-,4.5052161,"4",,-1,2021-10-05 13:36:18
GERES,1633440440.95,164450051,2021278,-1,-1,GE_008,N,-,0.685,213.54125,22.148233,28.496186,10.947017,-1,-1,22.603259,0.66666667,-999,-,-,52.278862,"4",,-1,2021-10-05 13:36:18
GERES,1633440585.4,164450052,2021278,-1,-1,GE_009,N,-,1.5354291,137.83741,17.192791,32.402469,9.6865977,-1,-1,5.514098,0.66666667,-999,-,-,5.230545,"4",,-1,2021-10-05 13:36:18
GERES,1633443657.65,164451313,2021278,-1,-1,GE_031,Sx,-,1.4628624,132.97431,9.7432891,29.361828,4.9870376,-1,-1,0.49519582,0.5,-999,-,-,5.8122663,"3",,-1,2021-10-05 14:36:30
GERES,1633443675.175,164451314,2021278,-1,-1,GE_013,Sx,-,1.4924461,344.96674,14.92062,24.178431,6.2786242,-1,-1,1.2759862,0.66666667,-999,-,-,5.5676832,"3",,-1,2021-10-05 14:36:30
GERES,1633443741.975,164451315,2021278,-1,-1,GE_076,N,-,1.1752667,143.9537,10.220517,29.705458,5.2918866,-1,-1,2.3120352,0.33333333,-999,-,-,8.8278265,"4",,-1,2021-10-05 14:36:30
GERES,1633444221.85,164451316,2021278,-1,-1,GE_084,N,-,1.5702178,62.119313,4.2762126,16.564196,1.2359651,-1,-1,0.55609159,0.33333333,-999,-,-,4.9726858,"1",,-1,2021-10-05 14:36:30
GERES,1633444267.225,164451317,2021278,-1,-1,GE_050,Sx,-,1.1466929,64.510799,3.3945099,25.425376,1.5061156,-1,-1,2.431765,0.5,-999,-,-,9.2021093,"1",,-1,2021-10-05 14:36:30
GERES,1633450416.325,164453537,2021278,-1,-1,GE_005,N,-,1.72,192.99462,6.0806825,23.142996,2.4549657,-1,-1,0.45071469,0.66666667,-999,-,-,3.5437315,"1",,-1,2021-10-05 16:26:34
GERES,1633450506.9,164453538,2021278,-1,-1,GE_104,Sx,-,1.299333,304.27694,2.552599,28.904693,1.2876339,-1,-1,0.41012281,0.33333333,-999,-,-,7.3714461,"1",,-1,2021-10-05 16:26:34
GERES,1633475475.9,164461757,2021278,-1,-1,GE_026,P,-,1.5892089,5.7105931,53.917978,2.6819884,2.431773,-1,-1,0.45489237,0.5,-999,-,-,4.8373251,"3",,-1,2021-10-05 23:28:22
GERES,1633558162.7,164485490,2021279,10484906,-1,GE_028,P,-,0.685,97.139307,3.0282302,7.117731,0.37614672,-1,-1,6.5066463,0.5,-999,-,-,85.974716,"1",,-1,2021-10-06 22:18:08
GERES,1633558183.7,164485491,2021279,10484906,-1,GE_018,tx,-,1.2519154,91.909152,19.032684,8.0104813,2.6487283,-1,-1,7.2089798,0.66666667,-999,-,-,7.8973069,"3",,-1,2021-10-06 22:18:08
GERES,1633558195.525,164485492,2021279,-1,-1,GE_012,N,-,1.6404725,111.41297,12.484882,7.3096943,1.5896499,-1,-1,9.2469944,0.66666667,-999,-,-,4.4900546,"1",,-1,2021-10-06 22:18:08
GERES,1633560440.35,164486257,2021279,-1,-1,GE_006,P,-,1.72,303.69007,45.262938,2.8866169,2.2215538,-1,-1,0.39045327,0.66666667,-999,-,-,3.412657,"1",,-1,2021-10-06 22:56:31
GERES,1633392233.025,164435866,2021278,-1,-1,GE_005,N,-,1.72,192.31945,13.988939,11.882363,2.8939147,-1,-1,0.55449125,0.66666667,-999,-,-,3.6679635,"2",,-1,2021-10-05 00:16:11
GERES,1633399707.5,164437666,2021278,10482771,-1,GE_077,Pn,-,1.5659485,146.82149,9.666554,12.435153,2.095487,-1,-1,0.19064906,0.33333333,-999,-,-,5.003633,"3",,-1,2021-10-05 02:18:33
GERES,1633399712.45,164437667,2021278,-1,-1,GE_077,N,-,1.72,160.59403,8.3149875,12.449463,1.8051296,-1,-1,0.18665038,0.33333333,-999,-,-,3.9787762,"3",,-1,2021-10-05 02:18:33
GERES,1633399717.725,164437668,2021278,10482771,-1,GE_042,Px,-,1.6853022,157.08717,7.8317613,14.051801,1.919246,-1,-1,0.3225228,0.5,-999,-,-,4.2068653,"1",,-1,2021-10-05 02:18:33
GERES,1633427111.275,164445716,2021278,-1,-1,GE_002,N,-,1.72,346.86598,50.927755,4.1105442,3.534591,-1,-1,0.52749809,0.66666667,-999,-,-,3.8501985,"3",,-1,2021-10-05 09:58:12
GERES,1633427256.625,164445717,2021278,10483141,-1,GE_080,Pg,-,1.1679527,283.48313,3.7284492,14.484606,0.9424008,-1,-1,1.1194027,0.33333333,-999,-,-,8.9221573,"1",,-1,2021-10-05 09:58:12
GERES,1633427272.525,164445718,2021278,10483141,-1,GE_058,Lg,-,0.685,285.9422,1.557984,26.314724,0.71552663,-1,-1,4.5553237,0.5,-999,-,-,24.498108,"1",,-1,2021-10-05 09:58:12
GERES,1633430579.6,164447013,2021278,10483192,-1,GE_092,Pg,-,1.3869793,309.6975,4.0936836,16.663438,1.1903204,-1,-1,0.60860653,0.33333333,-999,-,-,6.4898858,"2",,-1,2021-10-05 10:56:33
GERES,1633430596.55,164447014,2021278,10483192,-1,GE_058,Lg,-,0.685,313.26732,2.4919936,27.597637,1.200223,-1,-1,3.8729315,0.5,-999,-,-,19.587934,"1",,-1,2021-10-05 10:56:33
GERES,1633437797.275,164448984,2021278,-1,-1,GE_068,N,-,1.359158,49.600096,8.5614677,24.705461,3.6881998,-1,-1,1.2733314,0.33333333,-999,-,-,6.7576504,"4",,-1,2021-10-05 12:56:20
GERES,1633438161.55,164448985,2021278,-1,-1,GE_081,N,-,1.4249963,121.6075,30.022847,10.183901,5.2754977,-1,-1,3.8707442,0.33333333,-999,-,-,6.1410646,"4",,-1,2021-10-05 12:56:20
GERES,1633447826.975,164452659,2021278,-1,-1,GE_001,N,-,1.72,183.99091,9.7855909,17.254816,2.943383,-1,-1,0.49349754,0.66666667,-999,-,-,3.6763589,"1",,-1,2021-10-05 15:36:28
GERES,1633469736.625,164460036,2021278,-1,-1,GE_027,N,-,1.72,40.446232,14.669172,21.391083,5.461714,-1,-1,0.27695775,0.5,-999,-,-,3.5350463,"4",,-1,2021-10-05 21:46:21
GERES,1633479248.625,164462655,2021279,-1,-1,GE_035,N,-,1.72,146.0463,10.960236,24.129412,4.6087342,-1,-1,0.45279925,0.5,-999,-,-,3.998698,"4",,-1,2021-10-06 00:28:10
GERES,1633483248.825,164463540,2021279,-1,-1,GE_028,P,-,1.13208,34.99202,12.229418,4.8863054,1.040972,-1,-1,0.74452656,0.5,-999,-,-,9.3996124,"1",,-1,2021-10-06 01:26:35
GERES,1633508211.25,164470203,2021279,10484220,-1,GE_087,Pg,-,1.2822489,149.28885,4.4896266,17.121551,1.3412804,-1,-1,0.63008156,0.33333333,-999,-,-,7.5567465,"2",,-1,2021-10-06 08:26:11
GERES,1633508236.15,164470204,2021279,10484220,-1,GE_099,Lg,-,1.0925835,146.55313,2.3551697,28.000789,1.1509045,-1,-1,1.3215587,0.33333333,-999,-,-,9.9549046,"1",,-1,2021-10-06 08:26:11
GERES,1633508354.175,164470205,2021279,-1,-1,GE_077,Sx,-,1.3125952,284.6378,3.7521341,29.221039,1.913259,-1,-1,1.1729821,0.33333333,-999,-,-,7.2307382,"3",,-1,2021-10-06 08:26:11
GERES,1633508425.4,164470206,2021279,-1,-1,GE_039,N,-,1.4147972,9.4085247,3.8048532,17.530444,1.1639341,-1,-1,1.2832864,0.5,-999,-,-,6.2327619,"1",,-1,2021-10-06 08:26:11
GERES,1633508430.8,164470207,2021279,-1,-1,GE_008,N,-,1.6874796,14.484734,9.1960577,16.537733,2.6514825,-1,-1,0.68654437,0.66666667,-999,-,-,4.1935744,"2",,-1,2021-10-06 08:26:11
GERES,1633508456.575,164470208,2021279,-1,-1,GE_048,Sx,-,1.2430447,8.520121,2.8653817,29.069223,1.4536104,-1,-1,2.0040871,0.5,-999,-,-,7.9997711,"1",,-1,2021-10-06 08:26:11
GERES,1633508465.35,164470209,2021279,-1,-1,GE_015,N,-,1.4363301,23.428693,3.4412632,30.53888,1.8339314,-1,-1,1.5246701,0.66666667,-999,-,-,6.0407467,"1",,-1,2021-10-06 08:26:11
GERES,1633514144.475,164472496,2021279,-1,-1,GE_080,N,-,1.3194482,286.63313,6.1647749,14.009884,1.5066752,-1,-1,0.73761492,0.33333333,-999,-,-,7.1590853,"2",,-1,2021-10-06 10:06:23
GERES,1633514161.9,164472497,2021279,-1,-1,GE_058,Sx,-,0.685,285.65902,1.385133,26.251661,0.63462191,-1,-1,4.6254099,0.5,-999,-,-,22.652357,"1",,-1,2021-10-06 10:06:23
GERES,1633514167.3,164472498,2021279,-1,-1,GE_024,Sx,-,1.3645652,284.09264,3.3259136,32.880293,1.908372,-1,-1,1.7434769,0.66666667,-999,-,-,6.7047582,"1",,-1,2021-10-06 10:06:23
GERES,1633514187.9,164472499,2021279,-1,-1,GE_086,N,-,1.626669,112.86958,5.1539955,18.33097,1.6483917,-1,-1,0.44703099,0.33333333,-999,-,-,4.5810323,"3",,-1,2021-10-06 10:06:23
GERES,1633514200.15,164472500,2021279,-1,-1,GE_098,Sx,-,1.4728213,116.95986,2.4567928,29.729151,1.2746622,-1,-1,0.62328254,0.33333333,-999,-,-,5.7287545,"1",,-1,2021-10-06 10:06:23
GERES,1633514404.25,164472501,2021279,-1,-1,GE_013,Pn,-,1.72,312.85624,7.751161,17.656186,2.3867657,-1,-1,0.98129076,0.66666667,-999,-,-,3.9967635,"3",,-1,2021-10-06 10:06:23
GERES,1633539346.4,164480802,2021279,-1,-1,GE_003,N,-,1.72,208.07249,34.652042,4.536753,2.7021668,-1,-1,0.38331369,0.66666667,-999,-,-,3.7124476,"1",,-1,2021-10-06 17:08:07
GERES,1633557296.4,164485335,2021279,-1,-1,GE_085,N,-,1.611491,74.756924,6.6731142,16.303705,1.8977839,-1,-1,0.25663736,0.33333333,-999,-,-,4.6831985,"3",,-1,2021-10-06 22:06:19
